title,ad_id,desc,city,country
Temporary Sales Advisor Part Time 20hrs in Dublin,5257236503,"Job DescriptionAt & Other Stories we emphasis the customer contact and in offering a personal and highly qualitative service in the store. Being part of our store team makes you the first person our customers meet and an important ambassador for & Other Stories. Your styling know - how brings something special to our store along with a fashion expertise that keeps you up to date with the mood of our ever - changing industry. Our customers find new inspiration from your personal style and can always rely on your ability to give styling guidance from the heart. Sales Advisor is one of our most important positions, and a great way to start your career with us. Many of our managers started on the sales floor, where it’s all about excellent customer service as we speak from the heart and have a personable way that makes everyone feel welcome. Our service, stories, ideas, products and images are meant to inspire and empower customers to create their personal style, or story. We are looking for 20 Hours per week Temporary Contracts. Must have flexibility to work Monday through to Sunday. Your responsibilities:The job of an &Other Stories Sales Advisor comes with a range of responsibilities –and lots of rewards. Your to - do list includes:Providing excellent customer service to maximise sales on the sales floor, in the fitting rooms and at the cash desk. Awareness of the stores goals and sales figures as well as being familiar with applicable procedures and guidelinesActively working with garments – ensuring our high standards are always maintained. Knowledge about garments/fabrics and garment careProcessing our customer transactions at the cash desk. Receiving and processing our deliveries. Helping to prepare our season sales and regular seasonal campaign’s. Following our store routines, policies and guidelines to assist in loss prevention and safety in the store. Working well in the team and actively supporting your colleaguesQualificationsYou love people and you are always willing to go the extra miles for your customers. You know how to drive sales in an ever - changing environment, and you can see what needs to be done in the store. Experience from cash register routines is preferable, but your willingness to learn and grow with us is most important. Your love for fashion, styling and customer service, your drive and ambition come across in a hands - on approach. You live by values and you are a strong team player with an open mindset and the ability of handle pressure of a busy day. To be a good fit for our Sales Advisor team you’re a multi - tasker who enjoys being on your feet. You’re also a positive, friendly person with a fantastic sense of style. You have great organising skills and enjoy working with a team of people who are just as outgoing and interested in fashion as you are. Additional InformationBenefits:25% Staff Discount within the H&M GroupTwice a year a staff allowance to shop the newest seasonPaid Vacation DaysEndless development opportunitiesPlus more external/local benefits no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
"Deli Assistant - Part Time, Bandon, County",5117591148,"SPAR Express Bandon, Clonakilty Road, Bandon, County , P72H337 require a Deli-time Deli Assistant to join their fantastic teamr>CUSTOMER CARETo serve customers in a friendly and efficient manner providing an exceptional standard of customer careTo communicate with the customers in an effective and welcoming mannerTo deal with customer complaints in a professional and pleasant way and refer to the Store Manager where appropriate Ensure products are served to customers in line with Food Hygiene RequirementsMaintain knowledge of current in deli sales and promotionsAssist customers with queries regarding deli products OPERATIONAL & STORE PRESENTATIONEnsure Deli area and equipment is maintained to the required level of Hygiene ensuring cleaning is carried out as per Food Hygiene PolicyEnsure all store made specialised salads are available and relevant paper work is up to dateTo receive and check stock in line with company guidelinesEnsure product is stored and displayed in line with food hygiene policy and merchandising policy To rotate stock appropriately minimising wasteTo be vigilant at all times to prevent stock loss and wasteTo conduct stock takes as instructed by Assistant Store Manager/Store ManagerEnsure food hygiene practices are complied with in line with HACCP regulationsTo take care for your health & safety and that of your colleagues and customers and take action to reduce risks and hazardsFOOD SERVICECheck temperatures in the deli area ensuring they are compliant with HACCP regulationsMaintain HACCP records in line with store policiesMonitor Critical Control Points and ensure food is not open to contamination Comply with relevant controls around all foods including Fresh and Red MeatsGENERALAny other duties that be assigned to you by the Assistant Store Manager/Store Manager no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Bandon Cork Ireland,Ireland
"Deli Assistant, Part Time, Flexi, Birr, Coffaly, Birr, …",5117591194,"Deli Assistant, Part Time, Flexi, Birr, CoffalyDue to continued company expansion Corrib Oil are seeking to recruit energetic, enthusiastic individuals with exceptional customer service skills to join our team at our service station in Birr, Coffalybr>Do you:Believe in delivering excellent customer service-Want to be successful-Have the drive and enthusiasm to succeed-If you are an energetic, motivated individual with a passion for providing first class customer service we want to hear from you! Previous experience is desirable, but training will be provided. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Birr Offaly Ireland,Ireland
"Experience Part Time Sales Assistant, Strokestown, Cooscommon",5117591280,"EUROSPAR Strokestown is looking for an experienced part time Sales Assistant to join their fantastic teambr>This role includes evenings and weekendsbr>CUSTOMER CARETo serve customers in a friendly and efficient manner providing an exceptional standard of customer careTo communicate with the customers in and effective and welcoming mannerOPERATIONAL & STORE PRESENTATIONTo accurately compute sales prices, total purchases and receive & process appropriate payment from the customers in line with cash register and/or cash handling policyAssist customers in bagging purchasesMaintain knowledge of current in store sales and promotionsAnswer customer queries with regard to the store and its merchandiseTo deal with customer complaints in a professional and pleasant way and refer to the Store Manager where appropriate Open and close cash registers performing tasks such as counting money, balancing cash drawers and making deposits in line with cash handling policyClean shelves & counters and sweep floors internally and externally ensuring store is tidy and free from clutter at all timesClean all areas of the store including staff facilities as directed by Assistant Store Manager/Store ManagerMaintain a clean and well organised back store areaTo receive and check stock in line with company guidelinesEnsure stock is packed in line with company merchandising guidelinesUpdate shelf edged labels as instructed by the Assistant Store ManagerTo rotate stock appropriately minimising wasteTo be vigilant at all times to prevent stock loss and wasteTo conduct stock takes as instructed by Assistant Store Manager/Store ManagerTo take care for your health & safety and that of your colleagues and customers and take action to reduce risks and hazardsFOOD SERVICEPreparation of food for subsequent resale in line with HACCP regulationsCheck temperatures around the store ensuring they are compliant with HACCP regulationsGENERALAny other duties that be assigned to you by the Assistant Store Manager/Store Manager no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Strokestown Roscommon Ireland,Ireland
Temporary Sales Advisor Part Time 20hrs in Dublin,5257245433,"Job Description At & Other Stories we emphasis the customer contact and in offering a personal and highly qualitative service in the store. Being part of our store team makes you the first person our customers meet and an important ambassador for & Other Stories. Your styling know - how brings something special to our store along with a fashion expertise that keeps you up to date with the mood of our ever - changing industry. Our customers find new inspiration from your personal style and can always rely on your ability to give styling guidance from the heart. Sales Advisor is one of our most important positions, and a great way to start your career with us. Many of our managers started on the sales floor, where it’s all about excellent customer service as we speak from the heart and have a personable way that makes everyone feel welcome. Our service, stories, ideas, products and images are meant to inspire and empower customers to create their personal style, or story. We are looking for 20 Hours per week Temporary Contracts. Must have flexibility to work Monday through to Sunday. Your responsibilities: The job of an &Other Stories Sales Advisor comes with a range of responsibilities –and lots of rewards. Your to - do list includes: Providing excellent customer service to maximise sales on the sales floor, in the fitting rooms and at the cash desk. Awareness of the stores goals and sales figures as well as being familiar with applicable procedures and guidelines Actively working with garments – ensuring our high standards are always maintained. Knowledge about garments/fabrics and garment care Processing our customer transactions at the cash desk. Receiving and processing our deliveries. Helping to prepare our season sales and regular seasonal campaign’s. Following our store routines, policies and guidelines to assist in loss prevention and safety in the store. Working well in the team and actively supporting your colleagues Qualifications You love people and you are always willing to go the extra miles for your customers. You know how to drive sales in an ever - changing environment, and you can see what needs to be done in the store. Experience from cash register routines is preferable, but your willingness to learn and grow with us is most important. Your love for fashion, styling and customer service, your drive and ambition come across in a hands - on approach. You live by values and you are a strong team player with an open mindset and the ability of handle pressure of a busy day. To be a good fit for our Sales Advisor team you’re a multi - tasker who enjoys being on your feet. You’re also a positive, friendly person with a fantastic sense of style. You have great organising skills and enjoy working with a team of people who are just as outgoing and interested in fashion as you are. Additional Information Benefits: 25% Staff Discount within the H&M Group Twice a year a staff allowance to shop the newest season Paid Vacation Days Endless development opportunities Plus more external/local benefits no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
"Deli Assistant - Part Time, Piercetown, County Wexford",5117591274,"Londis Piercetown, The Old Schoolhouse, Pollsallagh, Piercestown, Coexford, Y35 PHR9 are looking for a part time Deli Assistant to join their fantastic teambr>Must be available for weekend workr>CUSTOMER CARETo serve customers in a friendly and efficient manner providing an exceptional standard of customer careTo communicate with the customers in an effective and welcoming mannerTo deal with customer complaints in a professional and pleasant way and refer to the Store Manager where appropriateEnsure products are served to customers in line with Food Hygiene RequirementsMaintain knowledge of current in deli sales and promotionsAssist customers with queries regarding deli productsOPERATIONAL & STORE PRESENTATIONEnsure Deli area and equipment is maintained to the required level of Hygiene ensuring cleaning is carried out as per Food Hygiene PolicyTo receive and check stock in line with company guidelinesEnsure product is stored and displayed in line with food hygiene policy and merchandising policyTo rotate stock appropriately minimising wasteTo be vigilant at all times to prevent stock loss and wasteTo conduct stock takes as instructed by Assistant Store Manager/Store ManagerEnsure food hygiene practices are complied with in line with HACCP regulationsTo take care for your health & safety and that of your colleagues and customers and take action to reduce risks and hazardsFOOD SERVICECheck temperatures in the deli area ensuring they are compliant with HACCP regulationsMaintain HACCP records in line with store policiesMonitor Critical Control Points and ensure food is not open to contaminationComply with relevant controls around all foods including Fresh and Red MeatsGENERALAny other duties that be assigned to you by the Assistant Store Manager/Store Manager no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Piercetown Wexford Ireland,Ireland
Retail Sales Advisor (Swords) - Part Time,5263957883,"Description Want to do the best work of your life? Make your mark at Europe's leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work - a place where you can be yourself and let your skills shine. Join our team as a Part - Time Retail Sales Advisor earning €13,781, OTE €17,000 plus the opportunity to earn uncapped commission. You'll enjoy the flexibility and support you need to make an impact: making fans of the products you love, hitting targets and delivering brilliant customer service . What you'll do: - Work 20 hours (opening hours are 9am - 6pm with late night shopping up to 9pm on Thursdays and Fridays). - With no barriers and no doors, you'll be meeting our customers face to face to discuss the latest and greatest Sky has to offer. - Spend time understanding our customers' needs to offer the best solution. - Focus on selling the right package to the right customer - Demonstrate expertise about our products, we're fans too! What you'll bring: - Brilliant listening skills - Ability to emphasise and understand our customers - A healthy streak of team ambition through sales - A passion for working as a sales team to help customers The Benefits: There's a reason people can't stop talking about #LifeAtSky. Our great range of benefits really are something special, here are just a few: - Free Sky Q, for the TV you love all in one place - Discounted Mobile and broadband - Bonus incentives - A range of benefits to support you in all areas of your finances, health and lifestyle, such as, a generous pension plan, healthcare, sharesave and retail discounts. Inclusion: CVs aren't everything. We're more focused on who you are and the potential you'll bring to Sky. That's why we have a unique approach through a series of questions and a video round. We'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, let our Recruitment Team know by clicking on the support button at the beginning of your application. Where you'll work: Your base site will be in Swords Pavillions Shopping Centre in Swords. However due to the ongoing coronavirus pandemic, we're having to flex our recruitment and working practices to ensure we keep you and our staff safe. If you're invited to an interview, it's likely this will be a virtual interview using video, and we'll do our best to make the process smooth and straight forward for you Why wait? Apply now to build an amazing career and be part of a brilliant team. We can't wait to hear from you. To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about. Just so you know: if your application is successful, we'll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
8hr Part Time Sales Assistant,5164250235,"DescriptionWe Are OneAt Kurt Geiger we celebrate individuality, believing our differences make us more powerful as a collective. Diversity, equality and inclusion are at the core of who we are and we strive to reflect this in every corner of our company culture, starting with the promotion of equal opportunities. Though prejudice prevails in our world, it is not welcome in our workplace, and ensuring the equality of all our people processes to recruit a diverse workforce remains paramount. We are committed to creating an inclusive workplace where everyone is granted the opportunity to thrive as their authentic self. Are you Driven? Passionate? Captivating? Engaging?…. And LOVE fashion?Yes… well, we are Kurt Geiger and we think you could be too!Kurt Geiger first opened in Britain’s fashion capital on Bond Street, London in 1963. Since the Sixties Kurt Geiger has not stood still as it continuously evolves to make covetable footwear and accessories with a unique market position, pairing aspiration with accessibility. We are Europe’s leading luxury shoe and accessory retailer and we are looking for the next generation of talent to join our business. RequirementsWE NEED YOU TO: Ensure the customer service is of the highest standards at all times Handle all stock effectively and ensure back of house standards are maintained Support your Management Team in achieving company sales targets and operational goals Be a role model for our brand with our personal presentation standards Maintain store visual standards· Embody the Kurt Geiger DNA and be Captivating, Engaging, Passionate, Driven and On Brand. Have at least 1 years’ experience in a similar role. Be a customer service ambassador and enjoy working to KPI’s Benefits Competitive basic hourly rate Generous bonus structure Amazing employee discounts Fabulous shoes! If you’re successful, you will work for a business which recognises that amazing people are the key to driving our business forward and fulfil our vision of being the world’s leading multi-channel retailer of luxury branded shoes and accessories. We are a fast-paced business where no two days are the same, so you will need to be adaptable; but we will reward your hard-work, commitment and loyalty with a fantastic benefits package and very real opportunities for progression. We Are OneFor Love | For Diversity | For Change | For Equality | For Kindness | For Freedom | Against Racism no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Kildare,Ireland
Retail Sales Advisor (Newbridge) - Part Time,5263958911,"Description Want to do the best work of your life? Make your mark at Europe's leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work - a place where you can be yourself and let your skills shine. Join our team as a Part - Time Retail Sales Advisor earning €13,761, OTE €17,000 plus the opportunity to earn uncapped commission. You'll enjoy the flexibility and support you need to make an impact: making fans of the products you love, hitting targets and delivering brilliant customer service . What you'll do: - Work 20 hours (opening hours are 9am - 6pm with late night shopping up to 9pm on Thursdays and Fridays). - With no barriers and no doors, you'll be meeting our customers face to face to discuss the latest and greatest Sky has to offer. - Spend time understanding our customers' needs to offer the best solution. - Focus on selling the right package to the right customer - Demonstrate expertise about our products, we're fans too! What you'll bring: - Brilliant listening skills - Ability to emphasise and understand our customers - A healthy streak of team ambition through sales - A passion for working as a sales team to help customers The Benefits: There's a reason people can't stop talking about #LifeAtSky. Our great range of benefits really are something special, here are just a few: - Free Sky Q, for the TV you love all in one place - Discounted Mobile and broadband - Bonus incentives - A range of benefits to support you in all areas of your finances, health and lifestyle, such as, a generous pension plan, healthcare, sharesave and retail discounts. Inclusion: CVs aren't everything. We're more focused on who you are and the potential you'll bring to Sky. That's why we have a unique approach through a series of questions and a video round. We'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, let our Recruitment Team know by clicking on the support button at the beginning of your application. Where you'll work: Your base site will be in Whitewater Shopping Centre in Newbridge . However due to the ongoing coronavirus pandemic, we're having to flex our recruitment and working practices to ensure we keep you and our staff safe. If you're invited to an interview, it's likely this will be a virtual interview using video, and we'll do our best to make the process smooth and straight forward for you Why wait? Apply now to build an amazing career and be part of a brilliant team. We can't wait to hear from you. To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about. Just so you know: if your application is successful, we'll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
QA MANAGER - PART-TIME - 20 HOURS / WEEK,5174801296,"Additional Info: As Quality Manager, you will report directly to the CEO, and will be responsible for maintaining the and managing the Quality Management System and support the transition from the MDD to the MDR over a period of time. For further information, please visit the link below. If you wish to apply, please use the web link associated with this Advertisement. Note: By applying for this position, you may also be considered by Pale Blue Dot® Recruitment for other or future related vacancies. Pale Blue Dot® Recruitment “The Resource for the MedTech Workforce” no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",null,Ireland
Retail Sales Advisor (Swords) - Part Time,5263959650,"Description Want to do the best work of your life? Make your mark at Europe's leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work - a place where you can be yourself and let your skills shine. Join our team as a Part - Time Retail Sales Advisor earning €13,781, OTE €17,000 plus the opportunity to earn uncapped commission. You'll enjoy the flexibility and support you need to make an impact: making fans of the products you love, hitting targets and delivering brilliant customer service . What you'll do: - Work 20 hours (opening hours are 9am - 6pm with late night shopping up to 9pm on Thursdays and Fridays). - With no barriers and no doors, you'll be meeting our customers face to face to discuss the latest and greatest Sky has to offer. - Spend time understanding our customers' needs to offer the best solution. - Focus on selling the right package to the right customer - Demonstrate expertise about our products, we're fans too! What you'll bring: - Brilliant listening skills - Ability to emphasise and understand our customers - A healthy streak of team ambition through sales - A passion for working as a sales team to help customers The Benefits: There's a reason people can't stop talking about #LifeAtSky. Our great range of benefits really are something special, here are just a few: - Free Sky Q, for the TV you love all in one place - Discounted Mobile and broadband - Bonus incentives - A range of benefits to support you in all areas of your finances, health and lifestyle, such as, a generous pension plan, healthcare, sharesave and retail discounts. Inclusion: CVs aren't everything. We're more focused on who you are and the potential you'll bring to Sky. That's why we have a unique approach through a series of questions and a video round. We'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, let our Recruitment Team know by clicking on the support button at the beginning of your application. Where you'll work: Your base site will be in Swords Pavillions Shopping Centre in Swords. However due to the ongoing coronavirus pandemic, we're having to flex our recruitment and working practices to ensure we keep you and our staff safe. If you're invited to an interview, it's likely this will be a virtual interview using video, and we'll do our best to make the process smooth and straight forward for you Why wait? Apply now to build an amazing career and be part of a brilliant team. We can't wait to hear from you. To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about. Just so you know: if your application is successful, we'll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
"Retail Assistant, Part Time Flexi, Castlerea, Cooscommon, …",5117591259,"Retail Assistant, Part Time Flexi, Castlerea, CooscommonDue to continued company expansion Corrib Oil are seeking to recruit energetic, enthusiastic individuals with retail experience and exceptional customer service skills to join our team at our service station in Castlerea, Cooscommonbr>Do you:Believe in delivering excellent customer service-Want to be successful-Have the drive and enthusiasm to succeed-If you are an energetic, motivated individual with a passion for providing first class customer service we want to hear from you! Previous experience is desirable, but training will be provided. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Castlerea Roscommon Ireland,Ireland
Retail Sales Advisor (Drogheda) - Part Time,5263958990,"Description Want to do the best work of your life? Make your mark at Europe's leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work - a place where you can be yourself and let your skills shine. Join our team as a Part - Time Retail Sales Advisor earning €13,761, OTE €17,000 plus the opportunity to earn uncapped commission. You'll enjoy the flexibility and support you need to make an impact: making fans of the products you love, hitting targets and delivering brilliant customer service . What you'll do: - Work 20 hours (opening hours are 9am - 6pm with late night shopping up to 9pm on Thursdays and Fridays). - With no barriers and no doors, you'll be meeting our customers face to face to discuss the latest and greatest Sky has to offer. - Spend time understanding our customers' needs to offer the best solution. - Focus on selling the right package to the right customer - Demonstrate expertise about our products, we're fans too! What you'll bring: - Brilliant listening skills - Ability to emphasise and understand our customers - A healthy streak of team ambition through sales - A passion for working as a sales team to help customers The Benefits: There's a reason people can't stop talking about #LifeAtSky. Our great range of benefits really are something special, here are just a few: - Free Sky Q, for the TV you love all in one place - Discounted Mobile and broadband - Bonus incentives - A range of benefits to support you in all areas of your finances, health and lifestyle, such as, a generous pension plan, healthcare, sharesave and retail discounts. Inclusion: CVs aren't everything. We're more focused on who you are and the potential you'll bring to Sky. That's why we have a unique approach through a series of questions and a video round. We'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, let our Recruitment Team know by clicking on the support button at the beginning of your application. Where you'll work: Your base site will be in Scotch Hall Shopping Centre in Swords . However due to the ongoing coronavirus pandemic, we're having to flex our recruitment and working practices to ensure we keep you and our staff safe. If you're invited to an interview, it's likely this will be a virtual interview using video, and we'll do our best to make the process smooth and straight forward for you Why wait? Apply now to build an amazing career and be part of a brilliant team. We can't wait to hear from you. To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about. Just so you know: if your application is successful, we'll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
Retail Sales Advisor (Drogheda) - Part Time,5263959766,"Description Want to do the best work of your life? Make your mark at Europe's leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work - a place where you can be yourself and let your skills shine. Join our team as a Part - Time Retail Sales Advisor earning €13,761, OTE €17,000 plus the opportunity to earn uncapped commission. You'll enjoy the flexibility and support you need to make an impact: making fans of the products you love, hitting targets and delivering brilliant customer service . What you'll do: - Work 20 hours (opening hours are 9am - 6pm with late night shopping up to 9pm on Thursdays and Fridays). - With no barriers and no doors, you'll be meeting our customers face to face to discuss the latest and greatest Sky has to offer. - Spend time understanding our customers' needs to offer the best solution. - Focus on selling the right package to the right customer - Demonstrate expertise about our products, we're fans too! What you'll bring: - Brilliant listening skills - Ability to emphasise and understand our customers - A healthy streak of team ambition through sales - A passion for working as a sales team to help customers The Benefits: There's a reason people can't stop talking about #LifeAtSky. Our great range of benefits really are something special, here are just a few: - Free Sky Q, for the TV you love all in one place - Discounted Mobile and broadband - Bonus incentives - A range of benefits to support you in all areas of your finances, health and lifestyle, such as, a generous pension plan, healthcare, sharesave and retail discounts. Inclusion: CVs aren't everything. We're more focused on who you are and the potential you'll bring to Sky. That's why we have a unique approach through a series of questions and a video round. We'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, let our Recruitment Team know by clicking on the support button at the beginning of your application. Where you'll work: Your base site will be in Scotch Hall Shopping Centre in Swords . However due to the ongoing coronavirus pandemic, we're having to flex our recruitment and working practices to ensure we keep you and our staff safe. If you're invited to an interview, it's likely this will be a virtual interview using video, and we'll do our best to make the process smooth and straight forward for you Why wait? Apply now to build an amazing career and be part of a brilliant team. We can't wait to hear from you. To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about. Just so you know: if your application is successful, we'll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
"Deli Assistant, Part Time, Flexi, Castlerea, Cooscommon, …",5117591287,"Deli Assistant, Part Time, Flexi, Castlerea, CooscommonDue to continued company expansion Corrib Oil are seeking to recruit energetic, enthusiastic individuals with exceptional customer service skills to join our team at our service station in Castlerea, Cooscommonbr>Do you:Believe in delivering excellent customer service-Want to be successful-Have the drive and enthusiasm to succeed-If you are an energetic, motivated individual with a passion for providing first class customer service we want to hear from you! Previous experience is desirable, but training will be provided. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Castlerea Roscommon Ireland,Ireland
Sales Assistant Part Time,5267628629,"SPAR Rathmines require a part-time Sales Assistant to join their fantastic team. Successful candidate must be fully flexible and must have previous convenience store experienceCUSTOMER CARETo serve customers in a friendly and efficient manner providing an exceptional standard of customer careTo communicate with the customers in and effective and welcoming mannerOPERATIONAL & STORE PRESENTATIONTo accurately compute sales prices, total purchases and receive & process appropriate payment from the customers in line with cash register and/or cash handling policyAssist customers in bagging purchasesMaintain knowledge of current in store sales and promotionsAnswer customer queries with regard to the store and its merchandiseTo deal with customer complaints in a professional and pleasant way and refer to the Store Manager where appropriate Open and close cash registers performing tasks such as counting money, balancing cash drawers and making deposits in line with cash handling policyClean shelves & counters and sweep floors internally and externally ensuring store is tidy and free from clutter at all timesClean all areas of the store (including staff facilities) as directed by Store ManagerMaintain a clean and well organised back store areaTo receive and check stock in line with company guidelinesEnsure stock is packed in line with company merchandising guidelinesUpdate shelf edged labels as instructed by the Store ManagerTo rotate stock appropriately minimising wasteTo be vigilant at all times to prevent stock loss and wasteTo conduct stock takes as instructed by Store ManagerTo take care for your health & safety and that of your colleagues and customers and take action to reduce risks and hazardsGENERALAny other duties that may be assigned to you by the Store ManagerExperience requiredExcellent interpersonal and communication skillsExcellent communication skillsNumerical abilitiesThe ability to work as part of a teamThe ability to use initiativeSound judgement with the ability to make decisionsSelf-motivatedGood attention to detail no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Rathmines,Ireland
Retail Sales Advisor (Athlone) - Part Time,5247742145,"Want to do the best work of your life? Make your mark at Europe's leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work - a place where you can be yourself and let your skills shine. Join our team as a Part - Time Retail Sales Advisor earning €13,761 OTE €17,000 plus the opportunity to earn uncapped commission. You'll enjoy the flexibility and support you need to make an impact: making fans of the products you love, hitting targets and delivering brilliant customer service . What you'll do: - Work 20 hours (opening hours are 9am - 6pm with late night shopping up to 9pm on Thursdays and Fridays). - With no barriers and no doors, you'll be meeting our customers face to face to discuss the latest and greatest Sky has to offer. - Spend time understanding our customers' needs to offer the best solution. - Focus on selling the right package to the right customer - Demonstrate expertise about our products, we're fans too! What you'll bring: - Brilliant listening skills - Ability to emphasise and understand our customers - A healthy streak of team ambition through sales - A passion for working as a sales team to help customers The Benefits: There's a reason people can't stop talking about #LifeAtSky. Our great range of benefits really are something special, here are just a few: - Free Sky Q, for the TV you love all in one place - Discounted Mobile and broadband - Bonus incentives - A range of benefits to support you in all areas of your finances, health and lifestyle, such as, a generous pension plan, healthcare, sharesave and retail discounts. Inclusion: CVs aren't everything. We're more focused on who you are and the potential you'll bring to Sky. That's why we have a unique approach through a series of questions and a video round. We'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, let our Recruitment Team know by clicking on the support button at the beginning of your application. Where you'll work: Your base site will be in Golden Island Shopping Centre in Athlone . However due to the ongoing coronavirus pandemic, we're having to flex our recruitment and working practices to ensure we keep you and our staff safe. If you're invited to an interview, it's likely this will be a virtual interview using video, and we'll do our best to make the process smooth and straight forward for you Why wait? Apply now to build an amazing career and be part of a brilliant team. We can't wait to hear from you. To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about. Just so you know: if your application is successful, we'll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Roscommon,Ireland
Brow/ Lash & Nail Specialist (Full & Part Time),5186312869,"Job Description Sugar Coated is the newest sister salon of Sugar Culture and are now looking to expand their elite team! Sugar Coated, located in Blackrock, Co. Dublin is a thriving luxury nail and beauty salon and are seeking to recruit talented and created Nail Technicians and Lash/ Brow Specialist. We are keen to speak to candidates who are committed to working with us to provide an excellent customer experience. This is an opportunity to join a company where there is career development, training, and the chance to work with a fun, friendly, hardworking and rewarded creative team! Both full and part-time positions are available. Do you want to be to part of our expanding sugar family? Please apply below or contact the BeautifulJobs HQ on 01 9036279 for more information. You can also apply using the BeautifulJobs App or email your CV to info@beautifuljobs. ie Primary Duties If you are experienced in any of the following please apply: Perform high-quality manicures and pedicuresGel nailsNail repairNail wraps and nail polishingAcrylic nails HD BrowsTintLVL lashesEyelash Extensions Requirements No experience required Customer-orientated and flexiblePassionate and drivenWork well as part of a teamHave a keen eye for attention to detail with your treatments. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Blackrock,Ireland
