title,ad_id,desc,city,country
Crew Member 16-24 Hours Newbridge 1397,5239397930,"Position DescriptionJoin us and you'll become part of a crew, or a team, that works together to provide the best customer experience. If you've visited one of our restaurants before, you’ve probably got some idea of what's involved in working here. But you might not realise the variety and scope of the role. We want every McDonald's customer to have a brilliant experience, every time they visit. That means hot food in a clean and friendly restaurant. As a Crew Member, you'll make it happen, whether you're preparing food, serving on the till or being out in the dining areas looking after our customers' needs. A franchised restaurant is a restaurant operated by a local business person trading under the McDonald's name. Currently over 80% of our restaurants in the UK are franchised but from a customer point of view there's no difference. For employees there will be minor differences between a company and a franchised restaurant. Please refer to additional information for more details. Position RequirementsQuite simply, you'll be working in our fast moving, high energy environment and we’re looking for a genuine smile plus an ability to connect with customers and make them feel valued. Position AttributesYou’ll need to be confident in approaching and dealing with diverse groups of people. Friendly, courteous and helpful behaviour will come naturally to you and you’ll work well as part of a team. Effective communication skills such as attentive listening, face-to-face verbal communication and eye contact are a must. You’ll also need to understand the importance of maintaining high standards of quality and service as well as cleanliness. The ability to maintain high energy levels whilst working both efficiently and productively is essential. Finally, your appearance should be smart and clean. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Newbridge,Ireland
Night Cleaning Operative,5235773590,"Night Cleaners Required for Immediate Start 16.30pm start. The site consists of a slaughter hall, boning hall and loading bay. Must be able to work as part of a small cleaning team. Basic level of English required. Chemical Safety Training an advantage but will be provided. Experience in cleaning a slaughter hall and boning hall is desirable. Duties: Gross cleaning Dismantling of equipment Deep cleaning of equipment Disinfecting, sanitizing and washing of equipment Hand cleaning no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Kildare,Ireland
Crew Member 32+Hours Newbridge1397,5239398196,"Position DescriptionJoin us and you'll become part of a crew, or a team, that works together to provide the best customer experience. If you've visited one of our restaurants before, you’ve probably got some idea of what's involved in working here. But you might not realise the variety and scope of the role. We want every McDonald's customer to have a brilliant experience, every time they visit. That means hot food in a clean and friendly restaurant. As a Crew Member, you'll make it happen, whether you're preparing food, serving on the till or being out in the dining areas looking after our customers' needs. A franchised restaurant is a restaurant operated by a local business person trading under the McDonald's name. Currently over 80% of our restaurants in the UK are franchised but from a customer point of view there's no difference. For employees there will be minor differences between a company and a franchised restaurant. Please refer to additional information for more details. Position RequirementsQuite simply, you'll be working in our fast moving, high energy environment and we’re looking for a genuine smile plus an ability to connect with customers and make them feel valued. Position AttributesYou’ll need to be confident in approaching and dealing with diverse groups of people. Friendly, courteous and helpful behaviour will come naturally to you and you’ll work well as part of a team. Effective communication skills such as attentive listening, face-to-face verbal communication and eye contact are a must. You’ll also need to understand the importance of maintaining high standards of quality and service as well as cleanliness. The ability to maintain high energy levels whilst working both efficiently and productively is essential. Finally, your appearance should be smart and clean. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Newbridge,Ireland
"Cleaner (based in Newbridge, Edinburgh)",5240705501,"Exciting New Opportunity - Immediate Start ***Cordant People are currently recruiting for a cleaner to be based on site working with a prestigious\u00A0award winning distillery based in Newbridge, Edinburgh.\u00A0This is an immediate start and the working hours will be Monday to Thursday (starting time is flexible but must be between 7am and 9am) 6. 25 hours each day.\u00A0\u00A0Duties include:- Sweeping, hoovering and mopping- Emptying bins- Ensuring all staff communal areas are kept to high cleaning standards- Cleaning staff toilets- Sanitising down all touch points- Completing a daily check list\u00A0Cleaning experience is desirable\u00A0but not essential. Interested?\u00A0 Please apply to this advert or call Caroline on (phone number removed) to discuss no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Newbridge,Ireland
Cleaning Operative,5246654311,"MCR require numerous permanent site office cleaners for a role located in Leixlip, Co. Kildare . The working hours of the role are 7.00 - 16.00, Monday to Friday. Please note: A Safepass is essential for this job. (Safe Pass course can be provided)The role will involve all basic aspects of cleaning i. e cleaning canteens, emptying bins, cleaning windows/bathrooms, cleaning offices, carpet cleaning, disinfecting touch points, etc. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Kildare,Ireland
Cleaner (New Opportunity!),5240705380,"Exciting New Opportunity - Immediate Start ***Cordant People are currently recruiting for a cleaner to be based on site working with a prestigious\u00A0award winning distillery based in Newbridge, Edinburgh.\u00A0This is an immediate start and the working hours will be Monday to Thursday (starting time is flexible but must be between 7am and 9am) 6. 25 hours each day.\u00A0\u00A0Duties include:- Sweeping, hoovering and mopping- Emptying bins- Ensuring all staff communal areas are kept to high cleaning standards- Cleaning staff toilets- Sanitising down all touch points- Completing a daily check list\u00A0Cleaning experience is desirable\u00A0but not essential. Interested?\u00A0 Please apply to this advert or call Caroline on (phone number removed) to discuss no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Newbridge,Ireland
Cleaner / Environmental Maintenance Worker - St. Laurence's …,5088699067,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groups. Your eligibility will have to be verified by the Department. You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centre. Applicants should supply suitable character references and be prepared to complete a Garda vetting application form. Duties General cleaning of St. Laurence's GAA Club & Community Complex e.g. Changing rooms, storage rooms, function halls, Kitchen, gym, toilets etc. Some outside work on occations e.g. litter picking, etc. TOTAL LIST OF JOB REQUIREMENTS WILL BE DISCUSSED WITH SUITABLE CANDIDATE, SCHEME SUPERVISOR AND THE CLUB CHAIRPERSON. Own transport required, due to rural . St. Laurences GAA & Community Complex is located close to the villages of Narraghmore and Kilmead. suit people living in Narraghmore, Kilmead, Booley, Calverstown, Kilgowan, Brewel, Ballymount, Crookstown, Ballitore, Mullaghmast, Athy, Kilcullen, Castledermot and surrounding areas.Job :ST. LAURENCE'S GAA CLUB & COMMUNITY COMPLEX, OLD GRANGE, NARRAGHMORE, CO. KILDARE , R14 CX28 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",R CX Killeen Kildare,Ireland
"Client Service Manager, Custody",4977520743,"About Northern Trust:Northern Trust provides innovative financial services and guidance to corporations, institutions and affluent families and individuals globally. With 130 years of financial experience and nearly 20,000 partners, we serve the world’s most sophisticated clients using leading technology and exceptional service . As a Northern Trust employee (Partner), you will be part of a flexible and collaborative work culture, which has a strong history of financial strength and stability. Movement within the organization is encouraged, senior leaders are accessible, and you can take pride in working for a company that is committed to strengthening the communities we serve. Northern Trust is committed to working with and providing adjustments to individuals with health conditions and disabilities. If you would benefit from adjustments for any part of the employment process, please inform the recruiter to discuss your individual requirements. We recognize the value of inclusion and diversity in culture, in thought, and in experience, which is why Forbes ranked us the top employer for Diversity in 2018. Role/ Department:Limerick’s Custody Client Service team are responsible for 450+ clients. The department has a high level of interaction with internal teams to source information which enables the team to provide Prompt Quality Responses for all client queries. Based in Limerick, the successful candidate will be responsible for developing and maintaining client relationships internally & externally. The role entails developing and mentoring team members to understand the products and services that we support to ensure that we provide a superior level of service to our extensive client base. The successful candidate will manage a developing team while at the same time ensure we exceed our client expectations for all custody queries. As the team evolves this is an excellent opportunity for an experienced manager to join a team who are committed to providing excellent client service to our network of clients The key responsibilities of the role include: • Ownership of Custody Relationship for assigned clients. o Senior point of consultation for clients. o Initiates frequent, proactive communication. o Leads / Conducts Service Reviews. • Develop and maintain effective relationships with critical business partners, internal clients & relevant third parties, e. g. trustees, external advisors, consultants, etc. • Track service & delivery results against project plans and SLD (Service Level Delivery), • Monitor service & delivery through client reviews, internal / external surveys, specific client feedback, consultant feedback etc. • Provide appropriate escalation of service & delivery and other relevant issues / opportunities to Relationship Managers / Client Service Managers / Internal Stakeholders. • Manage team with the overall goal of delivering proactive, unparalleled client service to clients. • Promote the highest standards of integrity, accountability & client service across GFS EMEA and the global GFS business. • Set clear goals, expectations and regular updates to team objectives are being achieved. • Create and foster an inclusive environment where team members interact with trust, respect and a shared sense of purpose and collective impact Skills/ Qualifications: The successful candidate will benefit from having: • Several years’ experience within Fund Services (preferably Custody) • Previous people management experience. • Technical knowledge of the securities industry, its products and instruments. • Strong leadership skills, both as a manager and also as an advocate for the company. • Excellent interpersonal skills including ability to persuade and influence change / best practice. • Ability to communicate with partners and clients at all levels. • Ability to foster an inclusive environment within team. • Ability to learn and share client strategy, infrastructure, products, and key personnel across the organisation. • Proven ability to improve service delivery, efficiency, effectiveness and productivity. Working with Us: We’d love to learn more about how your interests and experience could be a fit with one of the world’s most admired and ethical companies. In return, we will support you with your personal and career goals in a number of ways: Financial – Life Assurance, Disability Plan, Pension/ Gratuity, Annual Pay Review Work Life Balance – Flexible Work Options, Incremental Annual Leave, Community Volunteer Days Health & Wellbeing – Private Medical Insurance, Active Sports & Social clubs (lunchtime and after-work groups), Employee Assistance Program Professional Development – Clear Career Path, Education Assistance, Recognition Programme, NT University (wide range of online, virtual & in-house training options) and employee-led Business Resource Councils dedicated to diversity and inclusion initiatives. And Finally We hope you’re excited about the role and the opportunity to work with us. We value an inclusive workplace and understand flexibility means different things to different people. Apply today and talk to us about your flexible working requirements and together we can achieve greater. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick,Ireland
Cleaner/Laundry Assistant - Tipperary Community Services Centre,5064318831,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Stichael Street, Tipperary TownDuties will include vacuuming, mopping, surface cleaning, dusting, and bathroom services for offices and public areas in building; Washing and drying and ironing clothes, record keeping of all laundry received and recording all outgoingsr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Tipperary Gortavalla Ireland,Ireland
Drop in Centre Assistant / Housekeeper - City,5055812150,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties This role is based at St Vincent De Ozanam House, Hartstonge Street Limerickhe role will be based in the Drop in Centre and Ozanam house next doorhe Drop in Centre offers a service to their clients by providing food and laundry optionshe successful candidate will assist the drop in Centre by making the sandwiches/ tea and maintaining the kitchen area as requiredhis role can open option to training in the social care areaart of the role will also involve house keeping duties in the main house next doorarda vetting will be required for this rolell training will be providedr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick Ireland,Ireland
Executive Housekeeper - Munster 5* Hotel,5056590873,"Job Title: Executive Housekeeper - Munster 5* Hotel Date Posted: 6/18/2021 Location: Limerick | | Executive Housekeeper - Munster 5* Hotel My client, a luxury 5* Hotel, is seeking an experienced and motivated Executive Accommodation Manager to join their team. The Executive Housekeeper will primarily be responsible for managing and developing a dedicated team and maintaining excellent housekeeping standards around the properties bedrooms and public areas. To be successful in this role the ideal candidate will enjoy the prospect of working in a fast - paced, busy working environment and, ideally, have experience in a luxury 5* property or resort. The Candidate: Must have previous accommodation manager experience in a 5* Hotel or Resort People management skills - the ability to lead and motivate An eye for detail & high Standards Good financial awareness with the ability to manage costs and wages Excellent customer service skills Excellent communication skills The ability to prioritize & multi - task For more information please contact David in confidence on 087 2994617 or david@topstaff. ie At Top Staff Hospitality Recruitment, we are always interested in hearing from hospitality professionals who are looking for the next step in their careers, working in Ireland & UK. If the position you are interested in is not listed above, we would still love to hear from you. We currently have opportunities available for Deputy General Manager; Operations Manager; Food and Beverage Manager; Restaurant Manager; Front Office Manager; Sales Manager; Sales Executive; Head Chef; Sous Chef; Revenue Manager and more hotel jobs . We are confident that we will be able to find the next best - fit position in working towards fulfilling your career ambitions no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick,Ireland
Housekeeper,5082130934,"Here at Adare Manor, our vision is to create magical experiences that people will never forget. It's about a heartfelt Irish welcome that creates a sense of belonging. It's about an openness and warmth that's full of natural character. It's about a deeper understanding of every detail from start to finish. Our vision is Beyond Everything. We are always looking for people who want to play their part in helping us write the next chapter of this magical story. Within one year of reopening the Resort, we were overjoyed to be awarded 'Hotel of the Year' at the Virtuoso Best of the Best Awards ceremony in Las Vegas in 2018. Since then, we have acquired many accolades including AA Ireland : Hotel of the Year 2019, Cond Nast Traveler Readers' Choice Awards 2019: #1 Resort in Europe and #5 in the World, IGTOA: Golf Resort of the Year 2018, Yes Chef: Afternoon Tea of the Year 2018, amongst many more. Our signature restaurant The Oak Room earned a position in the Michelin Guide Great Britain and Ireland 2020 with One Michelin Star and continues to retain it. There has never been a more exciting time to join the team and we are delighted to be recruiting for Housekeepers to join our team. We currently have full-time & part-time opportunities for Housekeepers to join our team. These are positions with morning working hours or evening working hours. People whose passion for excellence and innovation will leave a lasting impression on our guests.5 star/Luxury property experience is desirable & full training will be provided. We offer an exceptional working environment, development opportunities that are beyond everything, state of the art equipment as well as competitive rates of pay & benefits. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Adare,Ireland
Cleaner/Project Assistant,5092781026,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Duties to include general cleaning duties and assisting in food projectsr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick Ireland,Ireland
Housekeeper,5084469540,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties The work will be based in the project in Barnardos, Sarsfield Gardens, Moyrosshe successful candidate will be responsible for the cleaning and up keep of a busy project, its office and other project roomsr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Moyross Limerick Ireland,Ireland
Cleaner - Part Time - Temporary,5098189271,"Job OverviewConfidential are currently recruiting a Part Time Cleaner for temporary position with immediate start in Limerickp>DutiesCleaning offices and canteens on the site;Cleaning kitchen and toilet facilities;Changing bins, sweeping and mopping floors;Cooperating with safe working practicesr>Requirements:Experience in the provision of cleaning servicer>Candidates will need to be available immediatelybr>Valid Manual Handling Certr>Key Anna Podgorska 029 Anna joined Confidential team 2018he specialises in recruiting Temporary & Commercial candidates for Finance & Accounting, Office Support, Administration, Customer Service roles across Dublinr>Apply Today indicates required field FRS OfficeOpen this select menuHead OfficeWhere did you hear about us- Open this select menuSocial MediaInternet SearchAdvertisementAn EventFriends or FamilyOtherTelephone Further CommentsIgnore >Apply no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Limerick,Ireland
Housekeeper,5094318061,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Housekeeping duties in the project, cleaning the meeting rooms and the officesr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Donough O'Malley Park Limerick Ireland,Ireland
Cleaner Kilfinane Pre School,5114010488,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the Register your interest button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Duties will include; Working closely with the Creche facilitiesleaning and buffing floorsleaning windows, rooms and communal areasusting, polishing, sweeping and vacuumingovering all areas used by children in the crèchebr>Applicants must supply suitable character references and be prepared to complete a Garda vetting application formr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Kilfinane Kilfinnane Limerick,Ireland
Housekeeper,5102093726,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Duties to include general cleaning of meeting rooms and community buildingr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick Ireland,Ireland
Housekeeping Attendant (Night Shift),5210175549,"Here at Adare Manor, our vision is to create magical experiences that people will never forget. It's about a heartfelt Irish welcome that creates a sense of belonging. It's about an openness and warmth that's full of natural character. It's about a deeper understanding of every detail from start to finish. Our vision is Beyond Everything. We are always looking for people who want to play their part in helping us write the next chapter of this magical story. Within one year of reopening the Resort, we were overjoyed to be awarded 'Hotel of the Year' at the Virtuoso Best of the Best Awards ceremony in Las Vegas in 2018. Since then, we have acquired many accolades including AA Ireland : Hotel of the Year 2019, Cond Nast Traveler Readers' Choice Awards 2019: #1 Resort in Europe and #5 in the World, IGTOA: Golf Resort of the Year 2018, Yes Chef: Afternoon Tea of the Year 2018, amongst many more. Our signature restaurant The Oak Room earned a position in the Michelin Guide Great Britain and Ireland 2020 with One Michelin Star and continues to retain it. We are now recruiting for Housekeeping Attendants to work as part of our night team. Housekeeping are a part of the larger Rooms Division Department and we are currently searching for people to support our night cleaning schedule. During the night hours, the deep cleaning of the Hotel & facilities take place. Our Hotel is a bustling and busy, 24 hour operation, meaning our night team are crucial to the business. Our night shift operates from 11pm to 7.30am. You will work as a part of a bigger, Rooms Division Team which also includes Front of House and Laundry. We offer an exceptional working environment, development opportunities that are beyond everything, state of the art equipment as well as competitive rates of pay & benefits. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Adare,Ireland
Housekeeping Porter,5211438890,"Here at Adare Manor, our vision is to create magical experiences that people will never forget. It's about a heartfelt Irish welcome that creates a sense of belonging. It's about an openness and warmth that's full of natural character. It's about a deeper understanding of every detail from start to finish. Our vision is Beyond Everything. We are always looking for people who want to play their part in helping us write the next chapter of this magical story. Within one year of reopening the Resort, we were overjoyed to be awarded 'Hotel of the Year' at the Virtuoso Best of the Best Awards ceremony in Las Vegas in 2018. Since then, we have acquired many accolades including AA Ireland : Hotel of the Year 2019, Cond Nast Traveler Readers' Choice Awards 2019: #1 Resort in Europe and #5 in the World, IGTOA: Golf Resort of the Year 2018, Yes Chef: Afternoon Tea of the Year 2018, amongst many more. Our signature restaurant The Oak Room earned a position in the Michelin Guide Great Britain and Ireland 2020 with One Michelin Star and continues to retain it. There has never been a more exciting time to join the team and we are delighted to be recruiting for Housekeeping Porters to join our team. We are now recruiting for Housekeeping Porters. As a Housekeeping Porter at Adare Manor, you can expect to be responsible for the following: Ensuring sufficient supplies of linen & towels are in place to facilitate smooth room servicing. Ensuring that dirty linen is returned to the laundry in a timely manner. Assisting the accommodation team by completing tasks such as moving beds, high cleaning, deep cleaning duties, rubbish removal and servicing rooms when required. This is a physical role that requires a significant amount of bending, high reaching, pulling/pushing as you will be carrying items, moving trolleys, hoovering, high cleaning etc. Candidates need to really enjoy cleaning and have a strong focus on being organised and have good attention to the smallest of details. The position is 5 days over 7 to include some weekends. The position will involve driving so candidates must possess a full, clean driving license. We offer an exceptional working environment, development opportunities that are beyond everything, state of the art equipment as well as competitive rates of pay & benefits. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Adare,Ireland
Custody Client Services Team Manager,5217928116,"We are currently seeking a Custody Client Services Manager for our client, a global financial services company. This role will be based in Limerick. As the Client Services Manager, you will be responsible for developing and mentoring team members to understand the products and services of the company to ensure a superior level of service to an extensive client base. In this job, you will manage a developing team to exceed our client expectations for all custody queries. This is a 12-month contract position. This role is remote for the moment and will require that you possess your own laptop or PC. Ownership of Custody Relationship for assigned clients Senior point of consultation for clients Initiate frequent, proactive communication with clients Conduct regular Service Reviews Develop and maintain effective relationships with critical business partners, internal clients & relevant third parties, e.g., trustees, external advisors, consultants, etc. Track service & delivery results against project plans and Service Level Delivery Monitor service & delivery through client reviews, internal and external surveys, specific client feedback, consultant feedback etc. Provide appropriate escalation of service & delivery and other relevant issues or opportunities to Relationship Managers, Client Service Managers and Internal Stakeholders Manage team with the overall goal of delivering proactive, unparalleled client service to clients Promote the highest standards of integrity, accountability & client service across EMEA and the global business Set clear goals, expectations and provide regular updates to the team that objectives are being achieved Create and foster an inclusive environment where team members interact with trust, respect and a shared sense of purpose and collective impact What are we looking for? Several years’ experience within Fund Services (preferably Custody) Technical knowledge of the securities industry, its products and instruments Strong leadership skills, both as a manager and also as an advocate for the company Excellent interpersonal skills including ability to persuade and influence change / best practice Ability to communicate with partners and clients at all levels Ability to foster an inclusive environment within team Ability to learn and share client strategy, infrastructure, products, and key personnel across the organisation Proven ability to improve service delivery, efficiency, effectiveness and productivity Please apply using a CV in Microsoft Word format, thank you. By applying, you are giving consent for Matrix Recruitment to contact you about this job. We collect your data for recruitment purposes only and will retain it for the duration required as outlined in our privacy policy. All CVs are kept confidential and will not be submitted to any clients without your knowledge and consent. Please note that due to the expected high volume of applications we can only reply to applicants suitable for the position. In the interest of protecting your data and informing you of your rights we will notify you should we retain your information by issuing an acknowledgement email and a request for consent where not already expressly given. Don’t worry we have plenty of other jobs that you might be interested in. Click the button below to get in touch with us for a confidential chat. Get in touch with one of our four offices across Ireland I want to thank Matrix Recruitment so much for their help in getting me a new job, I am getting on very well here. This has easily been my best experience with a recruitment firm. Thanks again for all the help. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",limerick,Ireland
Cleaner,5244831119,"Reference: CL/SF/18-10/66/34 Job Title: Cleaner Pay Rate: £12.50 Working Hours: Monday, Wednesday, Friday - 12:00 - 1400 - 5 hours per week Location: Limerick Would you be interested to join a leading cleaning company with a reputation for excellence? Atalian Servest is currently recruiting for a Cleaner to join our passionate and driven team in Limerick! Your primary responsibilities will include: • Cleaning floors, communal areas and tidying up wor no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick,Ireland
JANITOR/DISHWASHER,5229475647,"Our Janitors/Porters do more than just push a broom—they own the process of sanitizing the center and making them sparkle. We strive to provide best-in-class entertainment at our locations, and we want our guests to experience that level of service every time they visit. That’s why we need talented professionals like you to join our Clean Team and take the lead on a host of duties—from emptying trash and sanitizing all kitchen surfaces/bar areas to keeping those bars stocked with glassware, replenishing our bar cooler(s), and changing out products (like empty beer kegs) as needed. You’ll also vacuum/wax/dust/mop like a pro—all towards making your center a shining example of cleanliness. Our centers feature full-service kitchens that generate a ton of dirty dishes every single day. That’s why we need dedicated Dishwashers to help us clean and restock those dishes so that they’re always available for our guests. As a dishwasher, you’ll collect and sanitize dishes (and utensils) in addition to cleaning kitchen equipment like grills, ovens, griddles, and prep surfaces. You’ll also operate our automatic dishwasher—loading it with soaps, monitoring its temperature, and reporting any breakdowns. (On occasion, you may also have to roll up your sleeves and clean dishes the old-fashioned way—by hand.) Sure, it’s a dirty job—and we need somebody amazing to do it. Is that you? no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick,Ireland
Cleaner,5257249506,"Matron FS is a growing company that prides itself on training and development of its staff. We offer flexibility, progression and best rates of pay. We currently have vacancies for Cleaners in the Limerick area with immediate start. The job involves daily cleaning of the building in line with our Standards. You will work to ensure that the building is kept to the highest standards of cleanliness. This job is based in a factory setting, and involves office cleaning, common areas, welfare & toilets in general. Attending to floors, surfaces, bins, stocking sanitary supplies etc.,The following are key areas of responsibility for all areas of the building, including offices, floors, corridors, stairwells and toilets, etc. Work will also involve external areas ground maintenace, bins, sweeping of paths, kerb lines, weeds, smoking shelterVacuuming, dusting and washing floors and wallsSweeping, floor polishing and waste disposalWash windows, walls and ceilingsDust furniture and vacuum carpeting and area rugs, draperies and upholstered furnitureClean, disinfect and polish kitchen and bathroom fixtures and appliancesEnsuring the toilet facilities are kept clean and supplies are replenished when requiredOrganised necessary supplies for cleaning toilet facilitiesClean and disinfect external areas .General housekeeping and cleaning around the building and litter controlUndertake any other duties as requested. Experience of a similar role. A knowledge and willingness to apply safe working practicesA knowledge of how to use equipment necessary to carry out the assigned tasks. Hours will be 7am to 4pm Monday to Friday no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Limerick,Ireland
Cleaner,5244826586,"Overview Working Hours: Monday, Wednesday, Friday - 07:00 - 09:00, 07:00 - 08:30, 07:00 - 08:30 - 5 hours per week Would you be interested to join a leading cleaning company with a reputation for excellence? Atalian Servest is currently recruiting for a Cleaner to join our passionate and driven team in Duncrue Belfast!Your primary responsibilities will include: • Cleaning floors, communal areas and tidying up work areas. • You will be vacuuming, sweeping, mopping, emptying bins and doing other tasks as required. • You may come into regular contact with customers so you must be able to assist them if needed. • You must complete all relevant Health & Safety records and attend training courses when needed. About You: • A background in cleaning would be advantageous. • Experience in working within a team. • You will be able to work to deadlines and prioritise as well as being flexible with working hours and days. Successful candidates will be required to complete a Drug and Alcohol test. Benefits: • Paid Holiday. • Employee Referral Scheme. • Learning and development opportunities. • Supportive working culture and future progression opportunities. • Mobile, legal, bicycle, breakdown, and retail discounts. • Eye test and glasses reimbursement. • Cycle 2 work scheme. • Full training will be given. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Ulster,Ireland
Housekeeper,5094318257,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties The work will be based in the project in Barnardos, Sarsfield Gardens, Moyrosshe successful candidate will be responsible for the cleaning and up keep of a busy project, its office and other project roomsr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Bishop Street Limerick Ireland,Ireland
