title,ad_id,desc,city,country
Guest Services Officer (Shopping Mall),5420506717,"Ensure smooth daily operation of Concierge Counter Diploma holder with at least 5-year CS experience 5-day work, 13-day AL, Dental, Double Pay + Bonus Job Description Job Purpose To lead the customer service team to provide high standard customer service to the shoppers in Hysan’s shopping mall and create an enjoyable shopping experience for the shoppers. Key Responsibilities Ensure the smooth day-to-day operation of the Concierge Counter so as to deliver first class services to all shoppers in light of the Group strategy. Motivate and monitor subordinates to work closely with the Management Office and Marketing Department to ensure smooth execution of daily operations, marketing and company activities. Handle customer complaints and feedback where appropriated. Support marketing activities, continuously strengthen relations with tenants and shoppers, and execution of in-mall promotional programs. Motivate, train and develop subordinates to meet organization’s current and future needs. Conduct briefings and training to front-line staff and reinforce the operation. Work with staff members supervised to identify areas where work processes might be improved or streamlined and make relevant recommendations to the management. Plan and conduct regular bench-marking exercise on Concierge/Customer Services and recommend improvements with reference to latest market trend to the management for consideration. Perform other duties/ad hoc projects as assigned by the superior. Skills, Qualifications and Experience Requirements Diploma holder with at least 5 year's customer service experience focusing on front-line customer interaction, hotel or shopping mall concierge experience, including 2 years at supervisory level. Good negotiation, communication, interpersonal and organization skills with strong leadership and customer focus. Positive mindset and strong sense of responsibility. Fluency in spoken and written English, Cantonese and competent in spoken Mandarin. Proficiency in MS Office (Excel, Word, Powerpoint and Outlook). Willing to work on shift (5 days/week). Entitled to PH (17 days/year). Work location: Causeway Bay Candidate with more experience will be considered as Senior Guest Services Officer . An attractive remuneration package will be offered to the right candidate. Interested parties please press "" Apply now "". For enquiries, please call/whatsapp: 9760 3380 . Hysan is an equal opportunity employer. All information collected will be kept in strict confidence and used solely for recruitment related purposes within the Hysan Group Companies. You may get to know more about us through Hysan is a leading property investment, management and development company in Hong Kong, operating on prime retail/office in district of Causeway Bay. Lee Garden Three , the newest addition to Hysan’s portfolio of premium commercial buildings by end of 2017, helps to grow the Lee Gardens community into Hong Kong’s premier work, lifestyle and shopping destination. We now invite high calibre candidate to join us for the following position: Additional Company Information Property Management / Consultancy Benefits & Others Double pay, Education allowance, Life insurance, Medical insurance, Overtime pay, Performance bonus, Five-day work week no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Causeway,Ireland
Sales and Marketing Executive (Base Salary + High Commission),5427317608,"Sales and Marketing Executive (Base Salary + High Commission) Sales and Marketing Executive (Base Salary + High Commission) Dynamic and Versatile working experience Job Description Job Descriptions A great communicator in handling walk-in customers and in-coming calls enquiries. Provide professional advices to customers, maintain good relationship and follow up closely to close the deals Work closely with the team to realize project potentials and opportunities Handle customers inquiries, provide office furniture proposal and quotations Manage or assist in all project assigned by senior management in an efficient manner Promote workspace wellness concept and EKOBOR Workspace Wellness as a brand Assist in ad-hoc tasks as assigned Follow up with customer service , solving clients questions and issues in a professional polite manner, and arranging delivery and installations scheduling for customers. Job Requirements Experience in furniture industry is preferred Interested in commercial interior design projects Proactive, a team player with good presentation and communication skills Able to move swiftly on projects when needed and work under pressure Able to understand floor plans and come up with proposals Good command of Cantonese, English and Mandarin Packages Basic salary + High Commission + Discretionary Performance Bonus Life Insurance after 2 years of service. Interested parties, please send your resume, cover letter with Current Salary and Expected Salary by email to HR department OR by clicking 'Apply Now'. All the personal data collected will be used for recruitment purpose only. EKOBOR focuses on supporting corporates to cultivate Wellness culture at workplace, with help of our Sit to Stand Solutions. EKOBOR is a subsidiary under the EKPAC Group, which is originated from Sweden since the 17th century, with its first establishment in China, Shanghai in 1910. We are a diversified, fun, hardworking and energetic team, eager to bring wellness to workplace and our community. We are currently looking for talented individuals who share the same passion and vision to join the team. Additional Company Information Trading and Distribution Benefits & Others Life insurance, Medical insurance, Performance bonus no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Causeway,Ireland
"Kitchen Porter, Killarney",5107808202,"Position:Kitchen PorterLocation:Cahernane House HoteI, Killarney, CoerryWe are currently recruiting for a Kitchen Porter to join our wonderfully talented kitchen team at Cahernane House HoteIur HotelKillarney-s Confidential kept secrethe Cahernane House HoteI is a unique 38 bedroom and suites property with a historical past that is situated on the edge of the beautiful Killarney National Parket on picturesque grounds that were formerly home to the Herbert Family the Earls of Pembroke this HoteI is one of a kind and only a ten minute walk from Killarney townhe Herbert Restaurant was recently awarded 2AA Rosettes, the dining room epitomises the style and grandeur of the original house with beautiful views over the gardens and mountains beyondur Head Chef Eric Kavanagh has created an extensive menu of delicious, locally sourced seasonal produceur RoleThe successful candidate will ideally have prior experience in the same or similar role, an excellent command of the English language and familiar with HACCPhe highest standards of hygiene are crucial to this roleties included in the role are:Maintaining the highest level of hygiene within the kitchen areas and to carry out cleaning duties as outlined in the cleaning schedule and complete daily/weekly checklists for cleaning tasks performedsuring all crockery, cutlery and utensils are thoroughly washed in the machine provided and checking all items clean before being issued for use work in an organised, hygienic manner at all times ensuring the HACCP regulations are adhered toConsidering the nature of our industry, this role will involve a variety of shifts & weekend worky Work With Us-We offer a variety of roster options which can be tailored to suit a positive work-life balancee are a team of talented professionals who work well together and we are a fun team to work withe want you to be happy and enjoy coming to work with us by providing every individual with the support and training requirede have a high percentage of long-term staff with more than 3 years- service because we treat them with the respect they deserve and as a result the HoteI flourishesst some of the benefits of working with us:Excellent working environmentOff season room rate for friends and familyDiscounted coach tours and boat tripsWe provide breakfast, lunch and dinner for all staff brand new canteen is in developmentSummer BBQ and Christmas partyFlexible working hoursUniforms are provided for all departmentsIHF Employee of the Year ProgrammeStaff parties including Summer & ChristmasWe work in conjunction with the local Tidy Town initiative and other local festivalsExcellent HoteI staff rates across Ireland , UK & Continental EuropeEmployee Assistance ProgrammeFree Car ParkingTraining & Development opportunitiesCareer progression opportunitiesThis is an exciting opportunity to join a HoteI that is owned and managed by PREM Group, one of Europe-s leading HoteI management companiesREM Group provides all of its employees with opportunities to expand and develop their careere give employees the initiative to contribute their ideas in building a better environment for everyoneprogresswithPREMCahernane House HoteI - #KillarneysBestKeptSecretTo ApplyIf you would like , please forward your CV through this websitee look forward to hearing from you! no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney Ireland,Ireland
"Day Porter, Killarney",5107808261,"The award winning HoteI the Brehon is seeking a porter for day and night shiftshe successful candidate will work as part of the Porters Teamhis role will be primarily covering day shifts varying in time from 7am - 11pm but include some night shiftse main responsibilities of the role:Assisting guests with luggageSetting up and breaking down meeting roomsServing guests food & beveragesProviding information on the HoteI and local area to guestsRequirementsPrevious experience in customer service , hospitality or tourism is a requirementrevious experience in a similar role is advantageousTo have a positive attitude and brilliant interpersonal skillsTo have a passion for guest careTo be able to work on own initiativeBenefitsAccess to learning & development initiatives and career developmentComplimentary access to pool and gym facilitiesFree car parkingFavourable rates for family and friends in Group hotels no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney Ireland,Ireland
Sous Chef,4747034286,"Job Title: Sous Chef Full Time Permanent (All Year Round Position) Cahernane House Hotel are currently recruiting for the position of Sous Chef to join our award winning team! Learn and hone your skills by working alongside some of the most talented chefs around. We pride ourselves on creating culinary experiences that people will never forget. We will equip you with everything you need to excel at what you do best. Our Hotel Killarney’s best kept secret. The Cahernane House Hotel is a unique 48 bedroomand suites property with a historical past that is situated on the edge of the beautiful Killarney National Park. Set on picturesque grounds that were formerly home to the Herbert Family, the Earls of Pembroke. This hotel is one of a kind and only a ten minute walk from Killarney town. The Herbert Restaurant was recently awarded 2AA Rosettes. The dining room epitomises the style and grandeur of the original house with beautiful views over the gardens and mountains beyond. Our Head Chef Eric Kavanagh has created an extensive menu of delicious, locally sourced seasonal produce. We were shortlisted in the Conde Nast top 3 hotels for ‘Best Dining Experience UK & Ireland ’. Fall in love with the nature surrounding Cahernane, such as the stunning views of the Tomies and Purple Mountains. The natural wonder of Killarney National Park is just a 12 minute drive away and other attractions suchas the Gap of Dunloe, Lough Leane, Torc Waterfall, Ross Castle and many others offer endless opportunities to explore Ireland’s best kept secret. Your New Role You will be a creative and passionate foodie who has strong leadership abilities in order to deputise in the absence of the Head Chef. We encourage all of our team to bring their own expertise and flair to the role as we’re always looking for innovative new ideas to help further the experience we’re trying to create for our guests and leave a lasting impression. We’re always at hand tomotivate our team to remain happy, driven and inspired to do their best. We’re a small team and our strength lies in our ability to work as a team while remaining warm and friendly. Let’s get cooking! Why Work With Us? We offer a variety of roster options which can be tailored to suit a positive work-life balance. We are a team of talented professionals who work well together and we are a fun team to work with. We want you to be happy and enjoy coming to work with us by providing every individual with the support and training required. We have a high percentage of long-term staff because we treat them with the respect they deserve and as a result the hotel flourishes. Just some of the benefits of working with us: Excellent working environment Off season room rate for friends and family Discounted coach tours and boat trips We provide breakfast, lunch and dinner for all staff. A brand new canteen is in development Flexible working hours Uniforms are provided for all departments IHF Employee of the Year Programme Staff parties includingSummer & Christmas We work in conjunction with the local Tidy Town initiative and other local festivals Excellent Hotel staff rates across Ireland, UK & Continental Europe Employee Assistance Programme Discounted Health Insurance Free Car Parking Training & Development opportunities Career progression opportunities This is an exciting opportunity to join a hotel that is owned and managed by PREM Group, one of Europe’s leading hotel management companies. PREM Group provides all of its employees with opportunities to expand and develop their career. We give employees the initiative to contribute their ideas in building a better environment for everyone. #progresswithPREM Cahernane House Hotel - #KillarneysBestKeptSecret To Apply If you would like to apply for this role, please forward your CV through this website. We look forward to hearing from you! no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney,Ireland
Chef De Partie,4808442638,"Description The Award winning 5 Star Muckross Park Hotel, located in the stunning National Park is now recruiting for a Full-time Chef de Partie to join our very accomplished and talented team. If you love food, strive to be the best always, and would like to be part of a passionate, professional and ambitious brigade, you should contact us immediately! Requirements for the role: Ideally a minimum 4 years' experience in rosette rated hotels or large-scale fine dining restaurants using Fine dining and modern techniques. Pastry and banquet experience is a distinct advantage. A willingness to work in various roles essential. Must have excellent knowledge of HACCP. Must be flexible within the role Good communication skills (verbal, listening, writing) Reasons to apply Youwill be joining an award-winning team who have achieved extremely high standards You will receive a very competitive rate of pay (which will be dependent on your level of experience) The Hotel offers employee recognition awards There is an Employee Assistance Programme available to all staff Meals are provided while on duty You will be able to avail of Employee hotel discounts across the iNua Collection no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney,Ireland
Pastry Senior Chef De Partie,4808442636,"The award winning 5-star Muckross Park Hotel & Spa in the stunning National Park is now recruiting for a Full time Pastry Senior Chef De Partie to join our team. Our Yew Tree Restaurant has a listing in the prestigious McKenna Guide, one of very few restaurants in Killarney to achieve this. Wehave 2 AA Rosettes for culinary excellence and we are also Hotel & Catering Gold Medal Award winner for Best Restaurant on the Wild Atlantic Way, making Yew Tree Restaurant a superb working and learning environment ! Requirements for the role: We are looking for an experienced Chef De Partie Pastry to prepare a variety of desserts, pastries or other sweet goods and responsible for ensuring high levels of food preparation to deliver an excellent Guest experience while assisting with food cost controls. Ensure the preparation of all pastry items arein line with the Muckross Park Hotel standards. Supervise, support and guide the Commis and Demi Chef De Parties. To be able to collaborate with the Head Pastry Chef and undertake tasks to be accomplished for the day with the 5 star standard being kept at all times. Decorate pastries using different icings, toppings etc. to ensure the presentation will be beautiful and exciting You will put our guests centre stage in designing and delivering the pastry menu, ensuring the 5* Muckross Park Hotel & Spa experience Your passion for your job will be signature You will work as part of the wider high achieving and industry recognised kitchen team, contributing a high end pastry option Ideally, you will have 4 years' experience in rosette rated hotels or large-scale fine dining restaurants. Banquet experience is also essential. Your portfolio will demonstrate creative flair in presentation of dishes and creating new menu items You will have an excellent working knowledge of HACCP requirements . Reasons to Apply You will be joining an award-winning team who haveachieved extremely high standards You will receive a very competitive rate of pay (which will be dependent on your level of experience) The Hotel offers employee recognition awards There is an Employee Assistance Programme available to all staff Meals are providedwhile on duty You will be able to avail of Employee hotel discounts across the iNua Collection no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney,Ireland
Kitchen Porter,5055846556,"Share To promote excellent standards of safety and cleanlinessr>To follow setting up and closing down proceduresr>Ensure basic cleaning jobs are carried out as quickly as possibler>Collect and wash up kitchenwarer>Clean food preparation areas and equipmentr>Keep work surfaces, walls and floors clean and sanitisedr>REQUIREMENTS:Good work ethicQuick learner with the ability to follow instructionPositive attitude with a warm and friendly personalityHACCP certified, desired but not essential Career Level Not Required Candidate Requirements Essential Minimum Experienced Required Years:0 Minimum Qualification:No QualificationDesirableAbility Skills:Hospitality, Manual Competency Skills:Initiative, Teamwork Languages:English C2-Master Fluent no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Castlerosse Hotel & Golf Resort Ballydowny Kerry,Ireland
"Events Assistant Cordinator , Tourism Promotion",5061691451,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Successful participant will work with all the local voluntary committees to help promote local activity such as the St Patrick `s Day Parade , Summer Festival , Story telling Festival , Walking Festivals etcupdate web pages etcarticipant will also help to promote the local amenity's in the tourist officeistribute local tourist brochures no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Inchinaleega East Kerry Ireland,Ireland
Assistant Cook,5064318790,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Duties :Assisting with meals on wheels; Watervillebr>No Garda Vetting required no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Waterville Kerry Ireland,Ireland
Kitchen steward,5071265265,"Share Duties to include:Be responsible for cleaning the entire kitchen, work in wash up and pot washr>Observe the health and safety rules and regulationsr>Schedule cleaning of equipment eg ovens, grills etcr>Removal of waste and operation of compactorr>Cleaning of floors, walls and extraction systemr> Career Level Experienced Candidate Requirements Essential Minimum Experienced Required Years:1 Minimum Qualification:No QualificationDesirableAbility Skills:Communications, Hospitality, Interpersonal Skills, Skilled Trades Competency Skills:Initiative, Teamwork, Time Management, Working on own Initiative Languages:English B2-Upper intermediate no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney Kerry Ireland,Ireland
Chef De Partie - The Brehon,5082133971,"We are looking for Chef de Parties to join our company. We currently have exciting opportunities to work in our busy hotel group in South West Ireland . The Gleneagle and Brehon hotels are located in Killarney, Co. Kerry. The Maritime Hotel is located in Bantry, Co. Cork . THE JOBWorking closely with our Head Chefs Chad Byrne, Adrian Biffen and John Drummond and kitchen team where the focus of our menus is fun, flavour and freshness, celebrating local produce, market fresh ingredients and a talented kitchen team. This role will suit a CDP looking for experience in a larger property or an experienced Demi looking to take the next step in their career and eager to work in an environment with a strong focus on learning and development. THE MAIN DUTIES OF THIS ROLE ARE: To work with the team to ensure the preparation, presentation and delivery of high-quality food on a consistent basis. To mentor and coach junior chefs To ensure compliance with all requirements of HACCP and health & safetyTHE SUCCESSFUL CANDIDATE: A passion for food with an interest in keeping up to date with new trends A team player with a position attitude and great communication skills An ability to take responsibility and to work on own initiative You will work with a team who take pride in achieving our goals as part of our wider hotel team.12 months previous experience of working in a similar role is essential. SUPPORT AND BENEFITSCompetitive rates of payExtensive induction training and opportunities for career developmentComplimentary access to leisure facilities and gymSubsidised family and friends rates in all of our propertiesPlease indicate in your application if you wish to be considered for a role in Killarney, Co. Kerry or in Bantry, Co. Cork. If you wish to be considered for either location please indicate that also. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney,Ireland
Mixologist Brehon Bar,5083809095,"The Brehon Bar is looking for a experienced and enthusiastic Mixologist to join their team. The Mixologist will be able to create classic and innovative drinks to provide an excellent guest drinking experience Working as part of a close knit team this role will support the wider Bar team in meeting and exceeding guest expectations. ResponsibilitiesPrepare and serve alcohol or non-alcohol beverages for bar and restaurant patronsKnowledge of cocktails & spiritsAssess customers’ needs and preferences and make recommendationsMix ingredients to prepare cocktailsAble to upsell to maximise sales revenueSkills / experiencePrevious experience as a Mixologist in a cocktail bar or in a 4/5* hotelDemonstrable confidence in cocktail making and interacting with guests Exceptional communication skillsTeam playerCompany benefitsFree car parkingComplimentary access to leisure centreDiscounted family & friends rates in all group hotelsFeel good Fridays reward vouchers and employee of the monthRate negotiable depending on experience no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Killarney,Ireland
Kitchen Porter Listowel Family Centre,5103982785,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Duties will include:Assisting in all aspects of the running of the Family Resource Centre, including, Kitchen, laundry and other general duties as requested by the centre Managerbr>Accredited training will be provided to support your career Applicants must supply suitable character references and be prepared to complete a Garda vetting application form good standard of English is desirablebr>br>CE Supervisor, St Brigid's Community Centre, Hawley Park, Tralee , Co , or telephone 7128521 for more informationr> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Listowel Kerry Ireland,Ireland
Cook,5109254937,"Application Details Share Eligibility to participate on CE is generally linked to those who are years or over and in receipt of a qualifying social welfare payment for 1 year or more or 18 years and over for certain disadvantaged groupsour eligibility will have to be verified by the Departmentr> You can register your interest by selecting the -Register your interest- button or you can a case officer in your local Intreo Centrer> Applicants should supply suitable character references and be prepared to complete a Garda vetting application formr> Duties Preparing and cooking food for meals on Wheels no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Castleisland Knockananlig Kerry,Ireland
Chef Clonakilty,5267644057,"Harte Group, Clonakilty, By Pass Road, Clonakilty, County Cork is looking for a Chef to join their fantastic team. Shift is 7am - 4pmExperienced required Ability to work in a fast paced environment Excellent interpersonal and communication skillsNumerical abilitiesThe ability to work as part of a teamThe ability to use initiativeSound judgement with the ability to make decisionsSelf-motivatedGood attention to detailKnowledge of Food Hygiene would be beneficial no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Clonakilty,Ireland
Delivery Assistant,4841437112,"About the Role First and foremost the priority in our stores is the safety of our team and our customers. All team members must work safely, according to our guidelines, at all times As a successful Delivery Assistant you will have perfect stock available for our customers by: Accurately processing stock quickly and to the highest standard, which includes scanning, unpacking, hanging, size cubing and putting stock away Ensuring all stock is gorgeously presented and put onto the sales floors or away in the stockrooms correctly Keeping operational areas of the store clean, tidy and organised Offering fast and friendly service to our customers from back or front areas of the store, working on the sales floor as needed Working as part of the store team, reporting to one of our Coordinators or Managers About You A great communicator who is friendly, calm and efficient – even on your busiest days Accurate, thorough and well organised, with excellent attention to detail You take pride in your work and approach all tasks with energy, pace and enthusiasm Happy to work on your own and keep yourself busy Flexible, supportive and always ready to go the extra mile for your team and our customers Enjoy taking control of your own development no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Tralee,Ireland
"Catering Supervisor, Full Time, Flexi, Tralee, Coerry, …",5117591289,"Catering Supervisor, Full Time, Flexi, Tralee, CoerryDue to continued company expansion Corrib Oil are seeking to recruit energetic, enthusiastic individuals with exceptional customer service skills to join the Blue Thunder Team at our service station in Tralee, Coerryr>Do you:Believe in delivering excellent customer service-Want to be successful-Have the drive and enthusiasm to succeed-If you are an energetic, motivated individual with a passion for providing first class customer service we want to hear from you! Previous experience is desirable, but training will be providedr>Key Responsibilities:To prepare and serve high quality food offering in an efficient and cost-effective mannerTo assist the Team Lead in staff management - rosters, motivation, engagement and morale work the daily operations in the kitchen preparing customer meals, cooking food, cleaning, and other tasks as directed by the Team Lead efficient stock management and portion controlTo maintain clean facilities and a clean work environment in accordance with HACCP legislationTo prioritise customer care and service, ensuring promotion of the Corrib Oil Customer Loyalty Programme at every opportunityTo ensure that the kitchen checks assigned to you are carried out in accordance with your trainingMust be able to work flexible hours to incleekends and evenings. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Tralee Kerry Ireland,Ireland
Bartender/Barista - The Westbury,5273551438,"Bartender / Barista - Balfes€14.00 per hour depending on experienceAs a bartender/ Barista in a brassiere style bar, you are responsible to make guests feel welcome, determine beverage preferences, making recommendations and maintain a clean work environment. You are passionate about creating a memorable experience for your guests beyond the drink itself. The Westbury, DublinThe Westbury is an iconic hotel in Dublin, just off the renowned shopping and cultural area of Grafton Street. Situated between Trinity College and St Stephen's Green, the hotel has 205 bespoke guest rooms. The Westbury offers a range of dining options; brasserie style in Balfes, fine dining in Wilde, afternoon tea in The Gallery and cocktails in the Sidecar Bar. The Doyle CollectionThe Doyle Collection proudly awarded one of Irelands Best Large Workplaces in 2017, 2018, 2019 and again in 2020 is a carefully curated collection of eight Irish family - owned luxury and urban hotels. All hotels are located centrally in London, Dublin, Washington DC, Cork and Bristol. What binds our hotels together is the Doyle service ethos - a real warmth and thoughtfulness. If you seek continuous development and investment in your future, have a passion for reaching innovation and excellence, this is the role and company for you. The benefits of working at The Westbury29 days of holiday including public holidaysThere are a further 5 days of paid leave as part of our length of service programmeFree meals on duty as well as breakfast to get you started and all day tea and coffee facilitiesDiscounted hotel rooms in the UK, Ireland and USA for you, your family and friends50% off food when dining with the Doyle CollectionSunday PremiumGreat location with easy access to public transportIn - house training team dedicated to your personal developmentReward and recognition programmes (earn bonuses, restaurant meals, overnight stays and extra days off!)Give back with CSR activitiesSave money with our Cycle to Work scheme Plan for your future with our pension schemeStaff summer parties, Christmas parties and regular team eventsEmployee Assistance Program Group scheme - discounts on shopping, dining, cinema & morePlus more .The Doyle Collection is a family - owned Hotel group, which means there are plenty of opportunities for your career to grow in Ireland and further afield in the UK and the USA!Inclusion and diversity are key to us. At The Doyle Collection, where everyone is valued. All our team members have the opportunity to thrive with an equal opportunities employer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Dublin,Ireland
Cocktail Waiter- The Westbury,5273556815,"Cocktail Waiter - SidecarRates are subject to experience.€11.00 - €11.50 per hourAs a cocktail waiter in our award winning sidecar bar, ,you will be passionate about drinks and love going the extra mile to make sure our guests have an amazing bar experience, and genuine hospitality by creating memorable luxury experiences in line with the hotel and company standards. Your duties would consist of anticipating guest needs and dealing with all enquiries in an efficient, friendly and professional manner. While ensuring food and beverage department procedures are followed to the required standard. The Westbury, DublinThe Westbury is an iconic hotel in Dublin, just off the renowned shopping and cultural area of Grafton Street. Situated between Trinity College and St Stephen's Green, the hotel has 205 bespoke guest rooms. The Westbury offers a range of dining options; brasserie style in Balfes, fine dining in Wilde, afternoon tea in the Gallery and cocktails in the Sidecar Bar. The Doyle CollectionThe Doyle Collection proudly awarded one of Irelands Best Large Workplaces in 2017, 2018, 2019 and again in 2020 is a carefully curated collection of eight Irish family - owned luxury and urban hotels. All hotels are located centrally in London, Dublin, Washington DC, Cork and Bristol. What binds our hotels together is the Doyle service ethos - a real warmth and thoughtfulness. If you seek continuous development and investment in your future, have a passion for reaching innovation and excellence, this is the role and company for you. The benefits of working with The Westbury29 days of holiday including public holidaysThere are a further 5 days of paid leave as part of our length of service programmeFree meals on duty as well as breakfast to get you started and all day tea and coffee facilitiesDiscounted hotel rooms in the UK, Ireland and USA for you, your family and friends50% off food when dining with the Doyle CollectionSunday premiumGreat location with easy access to public transportIn - house training team dedicated to your personal developmentReward and recognition programmes (earn bonuses, restaurant meals, overnight stays and extra days off!)Give back with CSR activitiesSave money with our Cycle to Work scheme Plan for your future with our pension schemeStaff summer parties, Christmas parties and regular team eventsEmployee Assistance Program Group scheme - discounts on shopping, dining, cinema & morePlus more .Inclusion and diversity are key to us. At The Doyle Collection, where everyone is valued. All our team members have the opportunity to thrive with an equal opportunities employer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Dublin,Ireland
Senior Chef de Partie - The Westbury,5273550795,"Senior Chef de Partie - Balfes Bar and Brasserie - €15.80 per hourYour role will be to prepare food in accordance with the standard recipes and requirements as determined by the Head Chef. Ensure the quality of food is of the highest standard possible and maintain hygiene control at all times. Assist the head chef with the duties required to provide a smooth running of the kitchen. You will be passionate about providing a 5 star and professional service , while complying with all company procedures. The Westbury, DublinThe Westbury is an iconic hotel in Dublin , just off the renowned shopping and cultural area of Grafton Street. Situated between Trinity College and St Stephen's Green, the hotel has bespoke guest rooms. The Westbury offers a range of dining options; brasserie style in Balfes, fine dining in Wilde, afternoon tea in The Gallery and cocktails in the Sidecar Bar. The Doyle CollectionThe Doyle Collection proudly awarded one of Irelands Best Large Workplaces in , , and again in is a carefully curated collection of eight Irish family - owned luxury and urban hotels. All hotels are located centrally in London, Dublin, Washington DC, Cork and Bristol. What binds our hotels together is the Doyle service ethos - a real warmth and thoughtfulness. If you seek continuous development and investment in your future, have a passion for reaching innovation and excellence, this is the role and company for you. The benefits of working at The Westbury 29 days of holiday including public holidaysThere are a further 5 days of paid leave as part of our length of service programmeFree meals on duty as well as breakfast to get you started and all day tea and coffee facilitiesDiscounted hotel rooms in the UK, Ireland and USA for you, your family and friends50% off food when dining with the Doyle CollectionSunday premiumGreat location with easy access to public transportIn - house training team dedicated to your personal developmentReward and recognition programmes (earn bonuses, restaurant meals, overnight stays and extra days off!)Give back with CSR activitiesSave money with our Cycle to Work scheme Plan for your future with our pension schemeStaff summer parties, Christmas parties and regular team eventsEmployee Assistance Program Group scheme - discounts on shopping, dining, cinema & morePlus more . The Doyle Collection is a family - owned Hotel group, which means there are plenty of opportunities for your career to grow in Ireland and further afield in the UK and the USA!Inclusion and diversity are key to us. At The Doyle Collection, where everyone is valued. All our team members have the opportunity to thrive with an equal opportunities employer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",null,Ireland
"Catering Assistant, Full Time, Flexi, Tralee, Coerry, …",5117591318,"Catering Assistant, Full Time, Flexi, Tralee, CoerryDue to continued company expansion Corrib Oil are seeking to recruit energetic, enthusiastic individuals with exceptional customer service skills to join the Blue Thunder Team at our service station in Tralee, Coerryr>Do you:Believe in delivering excellent customer service-Want to be successful-Have the drive and enthusiasm to succeed-If you are an energetic, motivated individual with a passion for providing first class customer service we want to hear from you! Previous experience is desirable, but training will be provided. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Tralee Kerry Ireland,Ireland
